task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	ir	small	instructions:u	15549717198.000000	15549716550.000000	15549717862.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	arm_ratio	ir/tw	large	instructions:u	0.793799	0.792707	0.793799	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	tw	large	instructions:u	39180336300.000000	39180335104.000000	39234336088.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	ir	large	instructions:u	31101317431.000000	31101316923.000000	31101318061.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass	tw	-	instructions:u	13060.747086	13060.746430	13096.747269	5
pre-phase-5-baseline	b029abe77	strings	pinned	fixed	tw	-	instructions:u	-1904958.000000	-55905718.000000	-1903926.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass	ir	-	instructions:u	10367.733489	10367.733039	10367.733971	5
pre-phase-5-baseline	b029abe77	strings	pinned	fixed	ir	-	instructions:u	-1883035.000000	-1884406.000000	-1882195.000002	5
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass_gap	ir-tw	-	instructions:u	-2693.013387	-2729.014229	-2693.012459	5
pre-phase-5-baseline	b029abe77	strings	pinned	arm_ratio	ir/tw	small	cycles:u	0.755212	0.739387	0.766366	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	tw	small	cycles:u	4370888086.000000	4340061285.000000	4461371873.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	ir	small	cycles:u	3302804098.000000	3281425691.000000	3326074331.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	arm_ratio	ir/tw	large	cycles:u	0.761505	0.752533	0.766895	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	tw	large	cycles:u	8699507759.000000	8614912579.000000	8729439842.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	ir	large	cycles:u	6605726794.000000	6560298482.000000	6669047069.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass	tw	-	cycles:u	2886.324249	2829.349662	2904.068995	5
pre-phase-5-baseline	b029abe77	strings	pinned	fixed	tw	-	cycles:u	40535011.000000	-16042207.000000	193303904.000000	5
pre-phase-5-baseline	b029abe77	strings	pinned	per_pass	ir	-	cycles:u	2201.948464	2171.353368	2237.901751	5
pre-phase-5-baseline	b029abe77	strings	pinned	fixed	ir	-	cycles:u	-118598.000000	-75426936.000000	46238378.000000	5
