task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
3	71153941a	compound	base>head	across_builds	tw	large	cycles:u	0.972486	0.841284	1.157183	5
3	71153941a	compound	base>head	across_builds	ir	large	cycles:u	1.033398	0.858307	1.171472	5
3	71153941a	dispatch	base	arm_ratio	ir/tw	small	instructions:u	0.952391	0.948439	0.952407	5
3	71153941a	dispatch	base	absolute	tw	small	instructions:u	16903752677.000000	16903617155.000000	16974047815.000000	5
3	71153941a	dispatch	base	absolute	ir	small	instructions:u	16098961203.000000	16098841684.000000	16099260749.000000	5
3	71153941a	dispatch	base	arm_ratio	ir/tw	large	instructions:u	0.952172	0.944025	0.954395	5
3	71153941a	dispatch	base	absolute	tw	large	instructions:u	33654938990.000000	33654618555.000000	33944768085.000000	5
3	71153941a	dispatch	base	absolute	ir	large	instructions:u	32044980838.000000	32044721976.000000	32120040107.000000	5
3	71153941a	dispatch	base	per_pass	tw	-	instructions:u	6700.474525	6672.228296	6816.460372	5
3	71153941a	dispatch	base	fixed	tw	-	instructions:u	152508927.000000	-137533774.999998	293477075.000000	5
3	71153941a	dispatch	base	per_pass	ir	-	instructions:u	6378.455662	6378.275303	6408.451041	5
3	71153941a	dispatch	base	fixed	ir	-	instructions:u	152702530.000000	77784901.000000	153345460.000000	5
3	71153941a	dispatch	base	per_pass_gap	ir-tw	-	instructions:u	-293.772634	-438.185069	-292.020559	5
3	71153941a	dispatch	base	arm_ratio	ir/tw	small	cycles:u	0.931099	0.917089	1.119265	5
3	71153941a	dispatch	base	absolute	tw	small	cycles:u	4289223012.000000	4251217785.000000	4328558070.000000	5
3	71153941a	dispatch	base	absolute	ir	small	cycles:u	3960290348.000000	3939958319.000000	4844801956.000000	5
3	71153941a	dispatch	base	arm_ratio	ir/tw	large	cycles:u	0.921288	0.916997	1.106568	5
3	71153941a	dispatch	base	absolute	tw	large	cycles:u	8571413149.000000	8431388989.000000	8736501020.000000	5
3	71153941a	dispatch	base	absolute	ir	large	cycles:u	7915921243.000000	7784968020.000000	9484850398.000000	5
3	71153941a	dispatch	base	per_pass	tw	-	cycles:u	1709.561144	1656.866391	1794.113294	5
3	71153941a	dispatch	base	fixed	tw	-	cycles:u	44423008.000000	-234065450.000000	167480333.000000	5
3	71153941a	dispatch	base	per_pass	ir	-	cycles:u	1582.252358	1176.066426	2165.242361	5
3	71153941a	dispatch	base	fixed	ir	-	cycles:u	4659453.000000	-1341361407.999999	1904635892.000000	5
