59160004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StemClass.cpp	StemClass::evaluateCompoundVariableValue(RexxActivation*, RexxString*, CompoundVariableTail&)
56000120	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::concatRexx(RexxObject*)
54880249	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/support/StringUtil.cpp	StringUtil::pos(char const*, unsigned long, RexxString*, unsigned long, unsigned long)
53400020	VSIM	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionVariable.cpp	RexxSimpleVariable::getValue(RexxActivation*)
52920008	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/support/StringUtil.cpp	StringUtil::substr(char const*, unsigned long, RexxInteger*, RexxInteger*, RexxString*)
52027157	GC	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::NumberString(unsigned long)
49001160	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::stringComp(RexxString*)
46996370	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/BaseDoInstruction.cpp	RexxInstructionBaseLoop::execute(RexxActivation*, ExpressionStack*)
45840216	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/DoBlockComponents.cpp	ControlledLoop::setup(RexxActivation*, ExpressionStack*, DoBlock*)
44805718	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::numberString() [clone .part.0]
42000008	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/BuiltinFunctions.cpp	builtin_function_SUBSTR(RexxActivation*, unsigned long, ExpressionStack*)
41440370	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::concatBlank(RexxObject*)
40320096	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::unsignedNumberValue(unsigned long&, long)
40000004	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionCompoundVariable.cpp	RexxCompoundVariable::evaluate(RexxActivation*, ExpressionStack*)
39480088	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTarget.cpp	RexxTarget::remainder()
37126404	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/BaseDoInstruction.cpp	RexxInstructionBaseLoop::reExecute(RexxActivation*, ExpressionStack*, DoBlock*)
36120036	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionStack.cpp	ExpressionStack::requiredStringArg(unsigned long)
34440000	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::RexxActivation(Activity*, RexxActivation*, RexxCode*, ActivationContext)
34160000	BIF	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/support/StringUtil.cpp	StringUtil::word(char const*, unsigned long, RexxInteger*)
33600169	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/ParseTarget.cpp	RexxTarget::init(RexxObject*, RexxObject**, unsigned long, FlagSet<ParseFlags, 32>, bool, RexxActivation*, ExpressionStack*)
33600000	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionStack.cpp	ExpressionStack::requiredIntegerArg(unsigned long, unsigned long, char const*)
